"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(400,20)",0.8571428571428571,0.24803889553399314,Approx,0.07865168539325842,0.017391304347826087,14
"(400,20)",1.0,0.20458090274310936,Data Splitting,0.010498687664041993,0.0,2
"(400,20)",1.0,0.15398283055559234,Naive,0.010498687664041993,0.005263157894736842,2
"(400,20)",0.875,0.24413421877577432,Approx,0.0810126582278481,0.010498687664041993,16
"(400,20)",1.0,0.24655541616868143,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.18412594918295083,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",0.75,0.22911294549488714,Approx,0.08080808080808081,0.01566579634464752,16
"(400,20)",1.0,0.2437566591129527,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.18627640580258725,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",1.0,0.2462616395495183,Approx,0.05128205128205127,0.005249343832020998,10
"(400,20)",1.0,0.21829568919638498,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.1942105365978204,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.2434223548982583,Approx,0.07106598984771574,0.0,14
"(400,20)",0.6666666666666666,0.2682038589427207,Data Splitting,0.031088082901554404,0.005249343832020998,6
"(400,20)",0.0,0.18662932628112858,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.8571428571428571,0.2457672015825658,Approx,0.07106598984771574,0.005249343832020998,14
"(400,20)",1.0,0.25438480871802094,Data Splitting,0.04878048780487806,0.008298755186721992,6
"(400,20)",0.5,0.16952627316377872,Naive,0.03278688524590164,0.01652892561983471,4
"(400,20)",0.8,0.23298843607510983,Approx,0.064,0.02469135802469136,10
"(400,20)",1.0,0.27554580340152174,Data Splitting,0.011661807580174927,0.0,2
"(400,20)",0.0,0.19214638305277795,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",0.875,0.2317240328789258,Approx,0.0896358543417367,0.005847953216374269,16
"(400,20)",0.0,0.2433543728366646,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.17387873167270113,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.875,0.25521042513722453,Approx,0.08080808080808081,0.0,16
"(400,20)",1.0,0.2455413529474533,Data Splitting,0.013114754098360654,0.0,2
"(400,20)",0.5,0.18223858586128844,Naive,0.026058631921824105,0.013114754098360654,4
"(400,20)",1.0,0.2398145193636635,Approx,0.038834951456310676,0.0,6
"(400,20)",1.0,0.2579635581586023,Data Splitting,0.01785714285714286,0.008968609865470852,2
"(400,20)",0.0,0.1777372903889235,Naive,0.035398230088495575,0.01785714285714286,4
"(400,20)",0.8,0.22403335104152214,Approx,0.06896551724137931,0.017777777777777778,10
"(400,20)",1.0,0.25656686553290003,Data Splitting,0.014492753623188404,0.0,2
"(400,20)",0.0,0.18200151895804753,Naive,0.014492753623188404,0.007272727272727273,2
"(400,20)",1.0,0.23396652437168922,Approx,0.056338028169014086,0.007272727272727273,10
"(400,20)",1.0,0.25352849646493164,Data Splitting,0.011661807580174927,0.0,2
"(400,20)",0.0,0.17885192368259628,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",0.6666666666666666,0.23576981598681412,Approx,0.0345821325648415,0.011661807580174927,6
"(400,20)",1.0,0.2441164076371412,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",0.5,0.17672811138736494,Naive,0.011560693641618498,0.005813953488372093,4
"(400,20)",1.0,0.22535936994739755,Approx,0.022857142857142857,0.005830903790087463,8
"(400,20)",1.0,0.25329931679200396,Data Splitting,0.010526315789473682,0.005277044854881266,2
"(400,20)",0.0,0.17906067870815243,Naive,0.010526315789473682,0.005277044854881266,2
"(400,20)",0.75,0.2240471512391651,Approx,0.04145077720207253,0.005277044854881266,8
"(400,20)",1.0,0.2564870433046333,Data Splitting,0.0273972602739726,0.013793103448275862,2
"(400,20)",0.0,0.17583613657730937,Naive,0.0273972602739726,0.013793103448275862,2
"(400,20)",1.0,0.2200760158018519,Approx,0.07894736842105264,0.013793103448275862,8
"(400,20)",1.0,0.2449828207577468,Data Splitting,0.032520325203252036,0.01639344262295082,4
"(400,20)",0.0,0.18068983045791084,Naive,0.032520325203252036,0.01639344262295082,4
"(400,20)",0.8333333333333334,0.2574949676296742,Approx,0.09448818897637795,0.01639344262295082,12
"(400,20)",1.0,0.2713907437262851,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.18508516240629153,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",0.8,0.2272038657165866,Approx,0.05128205128205127,0.01566579634464752,10
"(400,20)",1.0,0.26142555620934915,Data Splitting,0.023121387283236997,0.0,4
"(400,20)",1.0,0.16921782445372446,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.2432344470989301,Approx,0.045714285714285714,0.0,8
"(400,20)",1.0,0.24703774245316848,Data Splitting,0.01639344262295082,0.0,2
"(400,20)",1.0,0.1755312056464607,Naive,0.032520325203252036,0.01639344262295082,4
"(400,20)",1.0,0.2507956547221237,Approx,0.07692307692307693,0.01639344262295082,18
"(400,20)",1.0,0.2282032286590646,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",1.0,0.16565490768840707,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.22776226117036388,Approx,0.06741573033707865,0.0,14
"(400,20)",1.0,0.21982871713029975,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",1.0,0.16502138672622552,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.7142857142857143,0.2256389330548434,Approx,0.07106598984771574,0.005249343832020998,14
"(400,20)",1.0,0.2496880325697724,Data Splitting,0.012987012987012988,0.0,4
"(400,20)",0.0,0.18072545023704611,Naive,0.013071895424836602,0.006557377049180327,2
"(400,20)",1.0,0.24917711673706844,Approx,0.06369426751592357,0.006557377049180327,10
"(400,20)",1.0,0.20274328897303684,Data Splitting,0.024390243902439022,0.0,2
"(400,20)",1.0,0.1597382155633414,Naive,0.024390243902439022,0.012269938650306747,2
"(400,20)",0.8,0.2364530724530189,Approx,0.09302325581395349,0.012269938650306747,10
"(400,20)",1.0,0.25046452647367123,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",1.0,0.16192172983278047,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.24708865550372452,Approx,0.05128205128205127,0.005249343832020998,10
"(1000,50)",1.0,0.1630167691734522,Data Splitting,0.005934718100890207,0.002971768202080237,4
"(1000,50)",0.6,0.10970821723578135,Naive,0.014771048744460854,0.007412898443291326,10
"(1000,50)",0.9285714285714286,0.14687488328076187,Approx,0.03206997084548105,0.005930318754633062,28
"(1000,50)",1.0,0.1490471444109508,Data Splitting,0.006462035541195476,0.0032362459546925564,2
"(1000,50)",0.8,0.1091331020643358,Naive,0.03189792663476874,0.01607717041800643,10
"(1000,50)",1.0,0.14352006437752424,Approx,0.0974124809741248,0.0256,40
"(1000,50)",1.0,0.14591782853460486,Data Splitting,0.006319115323854661,0.0,2
"(1000,50)",0.5,0.10524568510344637,Naive,0.012598425196850394,0.006319115323854661,4
"(1000,50)",0.8333333333333334,0.14556002627440592,Approx,0.030534351145038167,0.006309148264984228,24
"(1000,50)",1.0,0.16744977355031337,Data Splitting,0.0036630036630036634,0.0018331805682859762,2
"(1000,50)",0.75,0.11230404738201603,Naive,0.014571948998178506,0.007312614259597807,8
"(1000,50)",1.0,0.1527797655595018,Approx,0.025,0.0036630036630036634,30
"(1000,50)",1.0,0.1501191143442579,Data Splitting,0.0025493945188017845,0.0012755102040816328,2
"(1000,50)",0.8333333333333334,0.10816349335507323,Naive,0.015199493350221659,0.007628734901462175,12
"(1000,50)",0.85,0.14844516623543552,Approx,0.03484754200373366,0.006357279084551812,40
"(1000,50)",1.0,0.1655770436823868,Data Splitting,0.0030627871362940273,0.0,2
"(1000,50)",0.6,0.10990316282593227,Naive,0.015220700152207,0.007639419404125287,10
"(1000,50)",0.9411764705882353,0.14929849736374812,Approx,0.04185351270553064,0.010678871090770405,34
"(1000,50)",1.0,0.156818038414001,Data Splitting,0.019704433497536946,0.0099009900990099,4
"(1000,50)",0.5,0.10994623482902682,Naive,0.05797101449275362,0.029411764705882353,12
"(1000,50)",0.9444444444444444,0.14905660870528056,Approx,0.11872146118721459,0.029411764705882353,36
"(1000,50)",1.0,0.1725038905150907,Data Splitting,0.0051813471502590676,0.0025940337224383916,2
"(1000,50)",0.8333333333333334,0.1101692105663815,Naive,0.030690537084398978,0.015463917525773198,12
"(1000,50)",1.0,0.14468576469671923,Approx,0.06451612903225806,0.015463917525773198,36
"(1000,50)",0.0,0.1714083234703614,Data Splitting,0.004405286343612334,0.002205071664829107,2
"(1000,50)",0.3333333333333333,0.1123609395598969,Naive,0.013157894736842105,0.006600660066006602,6
"(1000,50)",1.0,0.14796698940056546,Approx,0.04710920770877944,0.010976948408342483,28
"(1000,50)",0.3333333333333333,0.15965483564601288,Data Splitting,0.010801080108010801,0.003613369467028004,6
"(1000,50)",0.5714285714285714,0.1130785209392632,Naive,0.025022341376228777,0.012589928057553957,14
"(1000,50)",0.8095238095238095,0.1515423088020072,Approx,0.055797733217088065,0.012578616352201259,42
"(1000,50)",1.0,0.14562962749952438,Data Splitting,0.0031397174254317113,0.0,2
"(1000,50)",0.6666666666666666,0.11120207568724665,Naive,0.009389671361502346,0.004705882352941177,6
"(1000,50)",0.8333333333333334,0.14955428212923597,Approx,0.02777777777777778,0.006264682850430698,24
"(1000,50)",1.0,0.16428017885228968,Data Splitting,0.004784688995215311,0.0023952095808383233,2
"(1000,50)",1.0,0.10959965623152272,Naive,0.014285714285714287,0.007168458781362008,6
"(1000,50)",0.8333333333333334,0.1522059008032943,Approx,0.04195804195804196,0.011890606420927466,24
"(1000,50)",1.0,0.15260396140514126,Data Splitting,0.0070052539404553416,0.003508771929824561,4
"(1000,50)",0.7777777777777778,0.11053244411057976,Naive,0.03114186851211073,0.015693112467306015,18
"(1000,50)",0.8636363636363636,0.15093905961473061,Approx,0.05752961082910322,0.017391304347826087,44
"(1000,50)",1.0,0.17018193536920895,Data Splitting,0.0022136137244050916,0.0011074197120708748,2
"(1000,50)",1.0,0.11152772424041205,Naive,0.011019283746556474,0.0055248618784530384,10
"(1000,50)",0.75,0.15024002872834907,Approx,0.03483941208492107,0.0044223327805417365,32
"(1000,50)",0.0,0.16668545963167464,Data Splitting,0.003879728419010669,0.001941747572815534,2
"(1000,50)",0.8,0.11036085664937312,Naive,0.019249278152069296,0.009671179883945842,10
"(1000,50)",0.8571428571428571,0.15099454396183665,Approx,0.0522875816993464,0.011583011583011582,42
"(1000,50)",1.0,0.15922173446807567,Data Splitting,0.019108280254777073,0.00641025641025641,6
"(1000,50)",0.5,0.11045098464138867,Naive,0.025396825396825393,0.012779552715654953,8
"(1000,50)",0.8947368421052632,0.14724600227371573,Approx,0.07272727272727272,0.01594896331738437,38
"(1000,50)",1.0,0.15171924795906627,Data Splitting,0.0035149384885764497,0.001759014951627089,2
"(1000,50)",0.4,0.11033850099071965,Naive,0.017452006980802792,0.008764241893076249,10
"(1000,50)",0.8260869565217391,0.15450410895103586,Approx,0.047377326565143825,0.008756567425569177,46
"(1000,50)",0.0,0.1524873139962616,Data Splitting,0.002209944751381215,0.0,2
"(1000,50)",0.8,0.11017335537849408,Naive,0.011001100110011002,0.005515719801434087,10
"(1000,50)",0.8636363636363636,0.15665075696712885,Approx,0.038876889848812095,0.006611570247933884,44
"(1000,50)",1.0,0.1538480602159883,Data Splitting,0.0036630036630036634,0.0018331805682859762,2
"(1000,50)",0.8333333333333334,0.11024713853955871,Naive,0.021778584392014518,0.010948905109489052,12
"(1000,50)",1.0,0.1476197307904866,Approx,0.03590664272890485,0.010948905109489052,24
"(1000,50)",1.0,0.15775650616089307,Data Splitting,0.010489510489510488,0.0052585451358457495,6
"(1000,50)",0.5,0.11035666501072934,Naive,0.020869565217391306,0.010489510489510488,12
"(1000,50)",0.8888888888888888,0.15000986899257432,Approx,0.06375838926174497,0.012216404886561954,54
"(1000,50)",1.0,0.15135290419877928,Data Splitting,0.00806451612903226,0.0,2
"(1000,50)",0.6666666666666666,0.11567164371094363,Naive,0.024,0.012072434607645875,6
"(1000,50)",1.0,0.14431931738303957,Approx,0.0534351145038168,0.01606425702811245,30
"(1000,50)",0.5,0.1575943624031939,Data Splitting,0.006914433880726016,0.0017331022530329288,4
"(1000,50)",0.75,0.10757394091719005,Naive,0.013781223083548665,0.006914433880726016,8
"(1000,50)",0.8947368421052632,0.15834959060721718,Approx,0.05709487825356844,0.006914433880726016,38
"(1000,50)",1.0,0.1655459184819055,Data Splitting,0.007079646017699116,0.001774622892635315,4
"(1000,50)",0.6666666666666666,0.1115558402903627,Naive,0.01060070671378092,0.005314437555358725,6
"(1000,50)",0.9333333333333333,0.15774345735016618,Approx,0.03460207612456747,0.007079646017699116,30
"(1000,50)",1.0,0.15745884992767856,Data Splitting,0.0023148148148148147,0.0011580775911986102,2
"(1000,50)",0.3333333333333333,0.11113622787502914,Naive,0.01380897583429229,0.006928406466512702,12
"(1000,50)",1.0,0.15303499701028986,Approx,0.051860202931228866,0.006928406466512702,48
"(1000,50)",1.0,0.16143761127072292,Data Splitting,0.002814919071076707,0.0,2
"(1000,50)",0.75,0.10746164373437855,Naive,0.011212333566923617,0.005621925509486999,8
"(1000,50)",0.8125,0.14790692109130968,Approx,0.03583735354927636,0.008421052631578947,32
