"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(200,10)",0.5,0.2369424425059826,Naive,0.0851063829787234,0.04347826086956522,4
"(200,10)",1.0,0.36365496786528617,Approx,0.163265306122449,0.0,8
"(200,10)",1.0,0.39777847802788047,Data Splitting,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.0,0.28387041238198096,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.6666666666666666,0.3629355472404121,Approx,0.15384615384615385,0.0273972602739726,6
"(200,10)",1.0,0.3717738637029693,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",1.0,0.24836826053078165,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.35830323583472207,Approx,0.23529411764705882,0.0,12
"(200,10)",0.5,0.40965900876847566,Data Splitting,0.0851063829787234,0.04347826086956522,4
"(200,10)",0.0,0.2949086565067698,Naive,0.125,0.06451612903225806,6
"(200,10)",0.6666666666666666,0.34974837771441436,Approx,0.23529411764705882,0.04347826086956522,12
"(200,10)",1.0,0.35603344604800324,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",1.0,0.24888281551704342,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.34594207466862537,Approx,0.19999999999999998,0.0,10
"(200,10)",1.0,0.3730649980082949,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",1.0,0.22951821516632587,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.8333333333333334,0.32191268689060565,Approx,0.2380952380952381,0.0273972602739726,12
"(200,10)",1.0,0.33035436522554,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.25945804292093366,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.8,0.3359513043481723,Approx,0.19999999999999998,0.02197802197802198,10
"(200,10)",1.0,0.36282656459652435,Data Splitting,0.0851063829787234,0.0,4
"(200,10)",0.0,0.2352079437436056,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.316714949661506,Approx,0.04347826086956522,0.0,2
"(200,10)",1.0,0.3783773563571877,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.22990026547914305,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.29265825941254925,Approx,0.04347826086956522,0.0,2
"(200,10)",1.0,0.3711482190216057,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.28474494752719526,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3627762113462084,Approx,0.163265306122449,0.0,8
"(200,10)",1.0,0.3671732289722389,Data Splitting,0.05479452054794521,0.0,2
"(200,10)",0.0,0.32628478728107835,Naive,0.05479452054794521,0.02777777777777778,2
"(200,10)",0.6666666666666666,0.4011578805654161,Approx,0.1038961038961039,0.02777777777777778,6
"(200,10)",1.0,0.3780111343632829,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.267448391391095,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.36557441180521133,Approx,0.19999999999999998,0.04347826086956522,10
"(400,20)",1.0,0.2832222023202583,Data Splitting,0.010526315789473682,0.005277044854881266,2
"(400,20)",0.0,0.18473386054842722,Naive,0.010526315789473682,0.005277044854881266,2
"(400,20)",0.6666666666666666,0.2240553733946443,Approx,0.03125,0.010526315789473682,6
"(400,20)",1.0,0.24364821224650546,Data Splitting,0.012987012987012988,0.0,2
"(400,20)",1.0,0.1782392380365772,Naive,0.012987012987012988,0.006514657980456026,2
"(400,20)",1.0,0.24790312534476833,Approx,0.08695652173913043,0.0,16
"(400,20)",1.0,0.21962010128581025,Data Splitting,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.6666666666666666,0.16742306462477505,Naive,0.034482758620689655,0.017391304347826087,6
"(400,20)",1.0,0.22556111601854498,Approx,0.07865168539325842,0.005830903790087463,14
"(400,20)",1.0,0.2449259836971888,Data Splitting,0.02580645161290323,0.006514657980456026,4
"(400,20)",0.5,0.1743531647681334,Naive,0.02580645161290323,0.012987012987012988,4
"(400,20)",1.0,0.24459156355733178,Approx,0.038461538461538464,0.0,6
"(400,20)",1.0,0.264297024475428,Data Splitting,0.010498687664041993,0.0,2
"(400,20)",1.0,0.16940796939517558,Naive,0.020887728459530026,0.010498687664041993,4
"(400,20)",1.0,0.23321672781164535,Approx,0.05626598465473146,0.010498687664041993,12
"(400,20)",1.0,0.262851306446626,Data Splitting,0.0,0.0,2
"(400,20)",0.0,0.18952962428460535,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.2432366343020899,Approx,0.08938547486033518,0.023121387283236997,16
"(400,20)",1.0,0.28139091288226264,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.17671332055303307,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.8,0.22683092558375434,Approx,0.05128205128205127,0.010471204188481674,10
"(400,20)",1.0,0.2640898381120991,Data Splitting,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.0,0.18180533446357722,Naive,0.023121387283236997,0.011627906976744186,4
"(400,20)",0.8,0.2337807575488779,Approx,0.056818181818181816,0.011627906976744186,10
"(400,20)",1.0,0.23943998029954947,Data Splitting,0.012903225806451613,0.006472491909385114,2
"(400,20)",0.0,0.1789452614510246,Naive,0.025641025641025647,0.012903225806451613,4
"(400,20)",1.0,0.23629972447524727,Approx,0.0625,0.006472491909385114,12
"(400,20)",1.0,0.230905877991521,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.1677194861427369,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",1.0,0.24559845553744206,Approx,0.08080808080808081,0.0,16
"(400,20)",1.0,0.26255803374951775,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.17305670248317104,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.2202088952457251,Approx,0.020833333333333332,0.005249343832020998,4
"(400,20)",1.0,0.24325809265316367,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",1.0,0.18036231186402107,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.75,0.2431576466012807,Approx,0.045714285714285714,0.0,8
"(400,20)",1.0,0.2504839277706941,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.17590297795569113,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.22144636881790847,Approx,0.041237113402061855,0.005249343832020998,8
"(400,20)",1.0,0.23861217546310642,Data Splitting,0.011661807580174927,0.0,2
"(400,20)",0.0,0.16250299409572316,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",0.75,0.24333191562967263,Approx,0.0896358543417367,0.011661807580174927,16
"(400,20)",1.0,0.2520972148293669,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",1.0,0.1739173698956174,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.8333333333333334,0.230726919056915,Approx,0.061224489795918366,0.0,12
"(400,20)",1.0,0.262124756333217,Data Splitting,0.020833333333333332,0.005249343832020998,4
"(400,20)",0.5,0.18517622071938636,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",0.75,0.24565802627999983,Approx,0.08080808080808081,0.01566579634464752,16
"(400,20)",1.0,0.24401574089061334,Data Splitting,0.014492753623188404,0.007272727272727273,2
"(400,20)",0.6666666666666666,0.17728663781787424,Naive,0.04285714285714286,0.021660649819494584,6
"(400,20)",0.8888888888888888,0.26422432342018015,Approx,0.12328767123287672,0.014492753623188404,18
"(400,20)",1.0,0.24869597220008227,Data Splitting,0.012987012987012988,0.006514657980456026,2
"(400,20)",0.0,0.17834726679175475,Naive,0.038461538461538464,0.01941747572815534,6
"(400,20)",1.0,0.23941019391214644,Approx,0.08641975308641976,0.012987012987012988,18
"(400,20)",0.0,0.23919457061162744,Data Splitting,0.014285714285714287,0.007168458781362008,2
"(400,20)",0.0,0.17669881361383236,Naive,0.028368794326241138,0.014285714285714287,4
"(400,20)",0.8,0.22501212654139452,Approx,0.05555555555555556,0.014285714285714287,10
"(400,20)",1.0,0.24638190173220909,Data Splitting,0.012903225806451613,0.0,2
"(400,20)",0.0,0.17014836484646667,Naive,0.012903225806451613,0.006472491909385114,2
"(400,20)",1.0,0.22060446234958628,Approx,0.0625,0.0,12
"(400,20)",1.0,0.22951783802592998,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.16769201725490585,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",1.0,0.23087246127260705,Approx,0.1,0.010471204188481674,20
"(400,20)",1.0,0.26582309227671913,Data Splitting,0.012903225806451613,0.0,2
"(400,20)",1.0,0.17623906384619842,Naive,0.012903225806451613,0.006472491909385114,2
"(400,20)",1.0,0.25916996462287073,Approx,0.08695652173913045,0.0,14
"(400,20)",1.0,0.23897890905596564,Data Splitting,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.5,0.1746471721740296,Naive,0.023121387283236997,0.011627906976744186,4
"(400,20)",1.0,0.2324465187700772,Approx,0.07865168539325842,0.011627906976744186,14
"(400,20)",1.0,0.2735470646703364,Data Splitting,0.023121387283236997,0.005830903790087463,4
"(400,20)",0.6666666666666666,0.17950580216180753,Naive,0.034482758620689655,0.017391304347826087,6
"(400,20)",0.75,0.25109882930302957,Approx,0.13114754098360656,0.011627906976744186,24
"(400,20)",1.0,0.2741921739769341,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.18456369244864318,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.22935109775690685,Approx,0.041237113402061855,0.005249343832020998,8
"(1000,50)",1.0,0.16372418158327653,Data Splitting,0.0073937153419593345,0.0018535681186283594,4
"(1000,50)",0.5,0.11170313761891229,Naive,0.014732965009208105,0.0073937153419593345,8
"(1000,50)",1.0,0.1555815304754198,Approx,0.039783001808318265,0.0073937153419593345,28
"(1000,50)",0.6666666666666666,0.15669548419049348,Data Splitting,0.01431980906921241,0.007185628742514971,6
"(1000,50)",0.6666666666666666,0.10919725906224496,Naive,0.028436018957345974,0.01431980906921241,12
"(1000,50)",0.9473684210526315,0.15121576862293976,Approx,0.07816091954022988,0.0166865315852205,38
"(1000,50)",1.0,0.15723836705035477,Data Splitting,0.0028308563340410475,0.00141643059490085,2
"(1000,50)",0.42857142857142855,0.11080223896378073,Naive,0.01964912280701754,0.009873060648801129,14
"(1000,50)",0.84,0.1493548749962312,Approx,0.05475701574264203,0.014064697609001406,50
"(1000,50)",1.0,0.17666275079606933,Data Splitting,0.0029806259314456036,0.0014914243102162566,2
"(1000,50)",0.6,0.11094816490137704,Naive,0.014814814814814815,0.007434944237918215,10
"(1000,50)",0.9444444444444444,0.15486822225706914,Approx,0.034883720930232565,0.007429420505200595,36
"(1000,50)",1.0,0.15585840751297136,Data Splitting,0.004761904761904762,0.002383790226460072,2
"(1000,50)",0.6666666666666666,0.11277997456767214,Naive,0.014218009478672985,0.0071343638525564815,6
"(1000,50)",1.0,0.14094026816422944,Approx,0.02336448598130841,0.0071343638525564815,18
"(1000,50)",0.5,0.1549358411286125,Data Splitting,0.007827788649706457,0.00392156862745098,4
"(1000,50)",0.2857142857142857,0.11040456036367528,Naive,0.027131782945736434,0.013658536585365854,14
"(1000,50)",0.875,0.14862661850022274,Approx,0.06378986866791744,0.015594541910331385,48
"(1000,50)",1.0,0.1556437149245167,Data Splitting,0.005521048999309868,0.0027643400138217,4
"(1000,50)",0.75,0.10919825758036594,Naive,0.011011699931176875,0.005521048999309868,8
"(1000,50)",0.875,0.14198294620119584,Approx,0.037914691943127965,0.012379642365887207,32
"(1000,50)",1.0,0.15471256214486404,Data Splitting,0.005797101449275362,0.0029027576197387522,2
"(1000,50)",0.6,0.11415038233258235,Naive,0.028653295128939826,0.014430014430014432,10
"(1000,50)",0.7619047619047619,0.1526870431910656,Approx,0.060273972602739735,0.017241379310344827,42
"(1000,50)",1.0,0.16475540088165447,Data Splitting,0.02099737532808399,0.010554089709762531,4
"(1000,50)",1.0,0.10906966483339349,Naive,0.04155844155844156,0.02099737532808399,8
"(1000,50)",1.0,0.14664679924499135,Approx,0.10705596107055962,0.031331592689295036,34
"(1000,50)",1.0,0.1599555417497278,Data Splitting,0.012195121951219513,0.0061162079510703364,2
"(1000,50)",0.6,0.1098035733581488,Naive,0.05952380952380952,0.030211480362537766,10
"(1000,50)",1.0,0.14739052651972165,Approx,0.06857142857142857,0.024242424242424246,24
"(1000,50)",1.0,0.15027464684864972,Data Splitting,0.003518029903254178,0.00176056338028169,2
"(1000,50)",0.6666666666666666,0.10934559850838214,Naive,0.010517090271691499,0.005272407732864674,6
"(1000,50)",0.8235294117647058,0.15134774314312796,Approx,0.037639007698887936,0.0070237050043898165,34
"(1000,50)",1.0,0.1479636196913054,Data Splitting,0.003976143141153081,0.0,2
"(1000,50)",0.8,0.11222613221360485,Naive,0.01972386587771203,0.009910802775024777,10
"(1000,50)",0.8461538461538461,0.14710271029900218,Approx,0.03495145631067961,0.009910802775024777,26
"(1000,50)",1.0,0.15124287851812757,Data Splitting,0.00808080808080808,0.004048582995951417,2
"(1000,50)",0.8,0.11126428755524445,Naive,0.039761431411530816,0.020080321285140566,10
"(1000,50)",0.92,0.15331568593069458,Approx,0.08103130755064455,0.027944111776447105,50
"(1000,50)",0.0,0.16394998878668787,Data Splitting,0.0031397174254317113,0.0015710919088766694,2
"(1000,50)",0.6,0.11066790793946132,Naive,0.015600624024960999,0.00783085356303837,10
"(1000,50)",0.8888888888888888,0.15371175374507712,Approx,0.042813455657492346,0.009389671361502346,36
"(1000,50)",1.0,0.16377061047293345,Data Splitting,0.008138351983723298,0.004077471967380224,4
"(1000,50)",0.6,0.11150274053518505,Naive,0.020222446916076844,0.01016260162601626,10
"(1000,50)",1.0,0.14746663496942308,Approx,0.058881256133464184,0.01016260162601626,40
"(1000,50)",1.0,0.16015586182612496,Data Splitting,0.0,0.0,2
"(1000,50)",0.5,0.11152528846845976,Naive,0.023880597014925377,0.012012012012012012,8
"(1000,50)",1.0,0.15404421811961747,Approx,0.06321839080459771,0.014992503748125939,34
"(1000,50)",1.0,0.15562577421185905,Data Splitting,0.0035335689045936395,0.0017683465959328027,2
"(1000,50)",0.3333333333333333,0.1104375978820955,Naive,0.010563380281690139,0.00529567519858782,6
"(1000,50)",0.85,0.15082632839759405,Approx,0.044444444444444446,0.012302284710017574,40
"(1000,50)",1.0,0.15753340460684007,Data Splitting,0.0029498525073746312,0.0014760147601476016,2
"(1000,50)",0.8333333333333334,0.11014873169139407,Naive,0.017569546120058566,0.008823529411764706,12
"(1000,50)",0.9565217391304348,0.15055731757164903,Approx,0.04857142857142858,0.014652014652014652,46
"(1000,50)",1.0,0.16615945034718133,Data Splitting,0.004860267314702308,0.0012172854534388312,4
"(1000,50)",0.3333333333333333,0.1107804045805686,Naive,0.007281553398058252,0.00364741641337386,6
"(1000,50)",1.0,0.15154512756908367,Approx,0.028605482717520857,0.00607164541590771,36
"(1000,50)",1.0,0.14806676372828864,Data Splitting,0.0029985007496251877,0.0,2
"(1000,50)",0.25,0.11189190879284927,Naive,0.011940298507462685,0.005988023952095808,8
"(1000,50)",0.8666666666666667,0.15059133094175048,Approx,0.035242290748898675,0.0074794315632011965,30
"(1000,50)",1.0,0.16494540583112172,Data Splitting,0.0041797283176593526,0.0,2
"(1000,50)",0.6666666666666666,0.11085892751629367,Naive,0.012486992715920915,0.006263048016701462,6
"(1000,50)",0.8333333333333334,0.15144045293964367,Approx,0.0449438202247191,0.014553014553014552,24
"(1000,50)",1.0,0.16259703864274508,Data Splitting,0.005722460658082976,0.0,2
"(1000,50)",0.3333333333333333,0.11088291605363465,Naive,0.017069701280227598,0.00857142857142857,6
"(1000,50)",0.9333333333333333,0.14528107609231525,Approx,0.033012379642365884,0.011412268188302424,30
"(1000,50)",1.0,0.14968030702449864,Data Splitting,0.0026827632461435278,0.0,2
"(1000,50)",1.0,0.11163095533514794,Naive,0.0026827632461435278,0.001342281879194631,2
"(1000,50)",0.9375,0.14850195782961612,Approx,0.028928336620644316,0.004021447721179625,32
"(1000,50)",1.0,0.16416840807809632,Data Splitting,0.004324324324324324,0.0021645021645021645,2
"(1000,50)",0.5,0.10950640528048014,Naive,0.017185821697099892,0.008629989212513484,8
"(1000,50)",0.9285714285714286,0.15068670773913645,Approx,0.05047318611987382,0.017185821697099892,28
"(1000,50)",1.0,0.16338582162900983,Data Splitting,0.006134969325153375,0.0030721966205837174,2
"(1000,50)",0.8,0.11053252837023002,Naive,0.030303030303030307,0.015267175572519085,10
"(1000,50)",0.9629629629629629,0.15235535028428024,Approx,0.08522727272727272,0.030303030303030307,54
